idx,split,label,dur,sr,ch,subtype
8076,train,5,3.06975,16000,1,PCM_16
8077,train,0,2.56925,16000,1,PCM_16
8078,test,-1,2.93625,16000,1,PCM_16
8079,train,4,2.3356875,16000,1,PCM_16
8080,train,5,2.602625,16000,1,PCM_16
8081,train,1,2.8361875,16000,1,PCM_16
8082,train,5,1.980875,16000,1,PCM_16
8083,train,3,2.2689375,16000,1,PCM_16
8084,train,4,2.4938125,16000,1,PCM_16
8085,train,0,3.2365625,16000,1,PCM_16
8086,train,1,2.081125,16000,1,PCM_16
8087,train,5,2.139375,16000,1,PCM_16
8088,train,0,2.902875,16000,1,PCM_16
8089,train,3,2.6693125,16000,1,PCM_16
8090,train,4,2.93625,16000,1,PCM_16
8091,train,2,2.2021875,16000,1,PCM_16
8092,train,4,2.56925,16000,1,PCM_16
8093,test,-1,2.43575,16000,1,PCM_16
8094,test,-1,3.2699375,16000,1,PCM_16
8095,train,3,2.8028125,16000,1,PCM_16
8096,train,1,3.7370625,16000,1,PCM_16
8097,train,4,1.8018125,16000,1,PCM_16
8098,train,0,2.8695625,16000,1,PCM_16
8099,train,2,2.402375,16000,1,PCM_16
8100,train,4,2.175125,16000,1,PCM_16
8101,train,2,3.103125,16000,1,PCM_16
8102,train,2,2.902875,16000,1,PCM_16
8103,test,-1,2.2689375,16000,1,PCM_16
8104,train,4,3.2031875,16000,1,PCM_16
8105,train,2,2.1241875,16000,1,PCM_16
8106,train,4,2.49625,16000,1,PCM_16
8107,train,0,1.6236875,16000,1,PCM_16
8108,train,5,2.3023125,16000,1,PCM_16
8109,train,5,2.6693125,16000,1,PCM_16
8110,train,5,1.9013125,16000,1,PCM_16
8111,train,0,2.3339375,16000,1,PCM_16
8112,train,0,1.8969375,16000,1,PCM_16
8113,train,1,2.102125,16000,1,PCM_16
8114,train,3,1.6421875,16000,1,PCM_16
8115,train,2,2.7360625,16000,1,PCM_16
8116,train,3,2.7694375,16000,1,PCM_16
8117,train,4,2.4488125,16000,1,PCM_16
8118,train,3,1.5606875,16000,1,PCM_16
8119,train,0,2.1723125,16000,1,PCM_16
8120,train,2,2.4911875,16000,1,PCM_16
8121,test,-1,3.903875,16000,1,PCM_16
8122,train,0,2.06875,16000,1,PCM_16
8123,train,0,2.5025,16000,1,PCM_16
8124,train,5,2.7694375,16000,1,PCM_16
8125,test,-1,5.2719375,16000,1,PCM_16
8126,train,3,1.93525,16000,1,PCM_16
8127,train,2,3.6703125,16000,1,PCM_16
8128,train,2,3.536875,16000,1,PCM_16
8129,test,-1,2.535875,16000,1,PCM_16
8130,train,4,2.3690625,16000,1,PCM_16
8131,train,1,2.6693125,16000,1,PCM_16
8132,train,2,2.604,16000,1,PCM_16
8133,train,5,1.9325625,16000,1,PCM_16
8134,test,-1,2.5025,16000,1,PCM_16
8135,train,5,2.8361875,16000,1,PCM_16
8136,train,1,2.3356875,16000,1,PCM_16
8137,train,3,1.5594375,16000,1,PCM_16
8138,train,4,3.33275,16000,1,PCM_16
8139,train,5,2.3269375,16000,1,PCM_16
8140,train,4,1.2679375,16000,1,PCM_16
8141,train,0,1.6904375,16000,1,PCM_16
8142,train,5,2.002,16000,1,PCM_16
8143,train,0,1.8351875,16000,1,PCM_16
8144,train,4,4.3043125,16000,1,PCM_16
8145,train,2,3.5035,16000,1,PCM_16
8146,train,3,1.7,16000,1,PCM_16
8147,train,1,2.7360625,16000,1,PCM_16
8148,train,0,2.3356875,16000,1,PCM_16
8149,train,0,2.602625,16000,1,PCM_16
8150,train,3,2.2689375,16000,1,PCM_16
8151,train,4,3.57025,16000,1,PCM_16
8152,train,1,2.8695625,16000,1,PCM_16
8153,train,2,2.52675,16000,1,PCM_16
8154,train,2,2.569625,16000,1,PCM_16
8155,train,5,2.2021875,16000,1,PCM_16
8156,train,2,2.3356875,16000,1,PCM_16
8157,train,5,2.195125,16000,1,PCM_16
8158,train,0,2.147875,16000,1,PCM_16
8159,train,4,2.7694375,16000,1,PCM_16
8160,train,4,3.2031875,16000,1,PCM_16
8161,train,4,2.5805,16000,1,PCM_16
8162,test,-1,3.1698125,16000,1,PCM_16
8163,train,3,2.969625,16000,1,PCM_16
8164,train,0,3.2699375,16000,1,PCM_16
8165,train,1,3.7036875,16000,1,PCM_16
8166,train,2,2.43575,16000,1,PCM_16
8167,train,1,3.5035,16000,1,PCM_16
8168,train,3,2.469125,16000,1,PCM_16
8169,train,5,2.00025,16000,1,PCM_16
8170,test,-1,2.3023125,16000,1,PCM_16
8171,train,3,1.842,16000,1,PCM_16
8172,train,0,2.027375,16000,1,PCM_16
8173,test,-1,2.3023125,16000,1,PCM_16
8174,train,2,2.7360625,16000,1,PCM_16
8175,train,5,2.3356875,16000,1,PCM_16
8176,train,1,1.8263125,16000,1,PCM_16
8177,train,4,4.07075,16000,1,PCM_16
8178,train,5,2.108,16000,1,PCM_16
8179,test,-1,2.969625,16000,1,PCM_16
8180,train,5,2.2755625,16000,1,PCM_16
8181,train,5,2.24825,16000,1,PCM_16
8182,test,-1,1.8351875,16000,1,PCM_16
8183,train,4,3.2699375,16000,1,PCM_16
8184,train,1,1.93525,16000,1,PCM_16
8185,test,-1,2.969625,16000,1,PCM_16
8186,train,1,1.601625,16000,1,PCM_16
8187,test,-1,2.8361875,16000,1,PCM_16
8188,test,-1,2.2755625,16000,1,PCM_16
8189,train,4,4.3043125,16000,1,PCM_16
8190,train,5,2.097875,16000,1,PCM_16
8191,train,3,3.003,16000,1,PCM_16
8192,test,-1,2.06875,16000,1,PCM_16
8193,train,2,4.004,16000,1,PCM_16
8194,train,2,2.56925,16000,1,PCM_16
8195,train,0,3.1364375,16000,1,PCM_16
8196,train,2,1.8351875,16000,1,PCM_16
8197,train,3,2.3023125,16000,1,PCM_16
8198,train,1,3.7036875,16000,1,PCM_16
8199,train,3,1.6349375,16000,1,PCM_16
8200,test,-1,3.036375,16000,1,PCM_16
8201,train,3,1.901875,16000,1,PCM_16
8202,test,-1,3.57025,16000,1,PCM_16
8203,train,3,3.103125,16000,1,PCM_16
8204,train,1,1.6683125,16000,1,PCM_16
8205,train,0,1.97075,16000,1,PCM_16
8206,train,4,2.5445,16000,1,PCM_16
8207,train,3,1.735375,16000,1,PCM_16
8208,train,5,1.8685625,16000,1,PCM_16
8209,train,2,2.93625,16000,1,PCM_16
8210,train,0,2.469125,16000,1,PCM_16
8211,train,4,2.21175,16000,1,PCM_16
8212,train,1,1.998875,16000,1,PCM_16
8213,train,2,2.035375,16000,1,PCM_16
8214,train,1,1.8888125,16000,1,PCM_16
8215,test,-1,3.3700625,16000,1,PCM_16
8216,train,5,2.1354375,16000,1,PCM_16
8217,train,2,2.3690625,16000,1,PCM_16
8218,train,1,1.9690625,16000,1,PCM_16
8219,train,5,2.076125,16000,1,PCM_16
8220,train,4,2.36425,16000,1,PCM_16
8221,train,2,2.535875,16000,1,PCM_16
8222,train,2,2.2689375,16000,1,PCM_16
8223,train,3,4.537875,16000,1,PCM_16
8224,test,-1,3.57025,16000,1,PCM_16
8225,train,4,2.43575,16000,1,PCM_16
8226,train,4,2.902875,16000,1,PCM_16
8227,train,5,2.5025,16000,1,PCM_16
8228,train,5,2.035375,16000,1,PCM_16
8229,train,0,3.970625,16000,1,PCM_16
8230,train,2,2.3356875,16000,1,PCM_16
8231,train,1,2.469125,16000,1,PCM_16
8232,train,5,2.2689375,16000,1,PCM_16
8233,train,4,2.4008125,16000,1,PCM_16
8234,train,1,1.7016875,16000,1,PCM_16
8235,train,1,2.06875,16000,1,PCM_16
8236,test,-1,2.3356875,16000,1,PCM_16
8237,train,4,2.469125,16000,1,PCM_16
8238,train,3,2.469125,16000,1,PCM_16
8239,train,0,3.2031875,16000,1,PCM_16
8240,train,1,1.9775,16000,1,PCM_16
8241,test,-1,3.5035,16000,1,PCM_16
8242,train,4,1.968625,16000,1,PCM_16
8243,train,0,2.0921875,16000,1,PCM_16
8244,train,5,1.9779375,16000,1,PCM_16
8245,test,-1,3.1364375,16000,1,PCM_16
8246,train,0,3.3033125,16000,1,PCM_16
8247,train,4,4.3043125,16000,1,PCM_16
8248,train,3,2.602625,16000,1,PCM_16
8249,test,-1,4.2041875,16000,1,PCM_16
8250,test,-1,2.5025,16000,1,PCM_16
8251,train,3,3.103125,16000,1,PCM_16
8252,train,0,2.602625,16000,1,PCM_16
8253,train,5,2.1354375,16000,1,PCM_16
8254,train,0,2.602625,16000,1,PCM_16
8255,train,0,2.8695625,16000,1,PCM_16
8256,train,5,3.103125,16000,1,PCM_16
8257,train,4,3.5035,16000,1,PCM_16
8258,train,0,1.5063125,16000,1,PCM_16
8259,train,3,3.970625,16000,1,PCM_16
8260,train,4,2.53575,16000,1,PCM_16
8261,train,4,3.8705625,16000,1,PCM_16
8262,train,4,3.8038125,16000,1,PCM_16
8263,train,4,2.318375,16000,1,PCM_16
8264,train,1,2.0801875,16000,1,PCM_16
8265,train,2,3.603625,16000,1,PCM_16
8266,train,4,1.901875,16000,1,PCM_16
8267,train,3,3.003,16000,1,PCM_16
8268,train,1,2.2355625,16000,1,PCM_16
8269,test,-1,2.2755625,16000,1,PCM_16
8270,train,0,2.6693125,16000,1,PCM_16
8271,train,3,2.535875,16000,1,PCM_16
8272,train,2,2.8028125,16000,1,PCM_16
8273,train,3,2.56925,16000,1,PCM_16
8274,train,3,3.8038125,16000,1,PCM_16
8275,train,3,2.602625,16000,1,PCM_16
8276,train,0,2.2021875,16000,1,PCM_16
8277,train,4,2.2826875,16000,1,PCM_16
8278,train,5,2.004875,16000,1,PCM_16
8279,train,1,2.13075,16000,1,PCM_16
8280,train,2,2.102125,16000,1,PCM_16
8281,train,2,2.3795625,16000,1,PCM_16
8282,train,0,1.4823125,16000,1,PCM_16
8283,train,5,2.56925,16000,1,PCM_16
8284,train,2,4.2041875,16000,1,PCM_16
8285,train,0,2.2755625,16000,1,PCM_16
8286,train,1,1.84075,16000,1,PCM_16
8287,train,2,2.7360625,16000,1,PCM_16
8288,train,2,2.8361875,16000,1,PCM_16
8289,train,2,3.536875,16000,1,PCM_16
8290,train,4,4.8715625,16000,1,PCM_16
8291,train,5,2.0588125,16000,1,PCM_16
8292,test,-1,3.103125,16000,1,PCM_16
8293,train,2,3.8705625,16000,1,PCM_16
8294,train,1,2.8361875,16000,1,PCM_16
8295,train,0,2.43575,16000,1,PCM_16
8296,train,0,1.5765,16000,1,PCM_16
8297,test,-1,3.93725,16000,1,PCM_16
8298,train,2,3.1364375,16000,1,PCM_16
8299,train,2,2.6693125,16000,1,PCM_16
8300,train,2,2.1913125,16000,1,PCM_16
8301,train,2,2.6359375,16000,1,PCM_16
8302,train,0,2.969625,16000,1,PCM_16
8303,test,-1,2.469125,16000,1,PCM_16
8304,train,2,2.595375,16000,1,PCM_16
8305,train,3,1.8351875,16000,1,PCM_16
8306,train,2,2.345875,16000,1,PCM_16
8307,test,-1,2.3690625,16000,1,PCM_16
8308,test,-1,3.7036875,16000,1,PCM_16
8309,train,3,3.2031875,16000,1,PCM_16
8310,train,1,2.602625,16000,1,PCM_16
8311,train,1,1.901875,16000,1,PCM_16
8312,train,4,2.56075,16000,1,PCM_16
8313,train,0,2.8028125,16000,1,PCM_16
8314,test,-1,3.1698125,16000,1,PCM_16
8315,train,5,2.3356875,16000,1,PCM_16
8316,train,5,1.901875,16000,1,PCM_16
8317,train,3,2.602625,16000,1,PCM_16
8318,train,1,3.2031875,16000,1,PCM_16
8319,train,3,3.2031875,16000,1,PCM_16
8320,train,2,2.5025,16000,1,PCM_16
8321,test,-1,2.2021875,16000,1,PCM_16
8322,train,5,2.3356875,16000,1,PCM_16
8323,train,2,1.93525,16000,1,PCM_16
8324,train,5,3.536875,16000,1,PCM_16
8325,train,1,2.8028125,16000,1,PCM_16
8326,train,0,2.06875,16000,1,PCM_16
8327,train,2,2.469125,16000,1,PCM_16
8328,train,2,2.2001875,16000,1,PCM_16
8329,train,2,2.2021875,16000,1,PCM_16
8330,train,5,2.6359375,16000,1,PCM_16
8331,train,2,2.1354375,16000,1,PCM_16
8332,train,3,3.3033125,16000,1,PCM_16
8333,test,-1,2.2355625,16000,1,PCM_16
8334,train,3,2.969625,16000,1,PCM_16
8335,train,3,1.901875,16000,1,PCM_16
8336,train,2,1.8685,16000,1,PCM_16
8337,train,3,3.470125,16000,1,PCM_16
8338,train,4,3.1364375,16000,1,PCM_16
8339,train,0,3.103125,16000,1,PCM_16
8340,train,1,2.2689375,16000,1,PCM_16
8341,train,5,2.19975,16000,1,PCM_16
8342,train,1,1.8351875,16000,1,PCM_16
8343,train,1,1.9430625,16000,1,PCM_16
8344,train,3,1.702625,16000,1,PCM_16
8345,train,0,2.2084375,16000,1,PCM_16
8346,train,3,3.2031875,16000,1,PCM_16
8347,train,4,2.2689375,16000,1,PCM_16
8348,train,0,1.8685625,16000,1,PCM_16
8349,train,3,1.8796875,16000,1,PCM_16
8350,test,-1,2.43575,16000,1,PCM_16
8351,train,2,2.365875,16000,1,PCM_16
8352,train,0,2.014,16000,1,PCM_16
8353,train,0,2.3690625,16000,1,PCM_16
8354,train,2,2.34825,16000,1,PCM_16
8355,train,0,2.7026875,16000,1,PCM_16
8356,train,1,1.96775,16000,1,PCM_16
8357,train,2,2.608125,16000,1,PCM_16
8358,train,4,2.469125,16000,1,PCM_16
8359,train,2,3.6703125,16000,1,PCM_16
8360,train,0,2.1688125,16000,1,PCM_16
8361,train,5,2.076,16000,1,PCM_16
8362,train,2,2.6693125,16000,1,PCM_16
8363,train,0,1.968625,16000,1,PCM_16
8364,test,-1,2.602625,16000,1,PCM_16
8365,train,4,4.2709375,16000,1,PCM_16
8366,train,1,3.8038125,16000,1,PCM_16
8367,test,-1,2.43575,16000,1,PCM_16
8368,train,3,2.43575,16000,1,PCM_16
8369,train,3,1.7060625,16000,1,PCM_16
8370,train,1,2.8695,16000,1,PCM_16
8371,train,5,2.002,16000,1,PCM_16
8372,train,1,2.1280625,16000,1,PCM_16
8373,train,0,2.369,16000,1,PCM_16
8374,train,3,2.102125,16000,1,PCM_16
8375,train,1,2.43575,16000,1,PCM_16
8376,train,2,2.5266875,16000,1,PCM_16
8377,test,-1,2.3356875,16000,1,PCM_16
8378,train,4,3.1364375,16000,1,PCM_16
8379,train,2,2.7360625,16000,1,PCM_16
8380,test,-1,1.8685,16000,1,PCM_16
8381,train,1,2.035375,16000,1,PCM_16
8382,train,5,2.3690625,16000,1,PCM_16
8383,train,4,2.469125,16000,1,PCM_16
8384,test,-1,2.402375,16000,1,PCM_16
8385,train,0,4.004,16000,1,PCM_16
8386,train,5,2.6359375,16000,1,PCM_16
8387,train,0,2.035375,16000,1,PCM_16
8388,train,0,3.8371875,16000,1,PCM_16
8389,test,-1,3.7704375,16000,1,PCM_16
8390,train,5,2.535875,16000,1,PCM_16
8391,train,1,3.5035,16000,1,PCM_16
8392,train,5,2.2755625,16000,1,PCM_16
8393,train,4,2.2985,16000,1,PCM_16
8394,train,2,2.002,16000,1,PCM_16
8395,train,5,2.969625,16000,1,PCM_16
8396,train,4,3.37,16000,1,PCM_16
8397,train,4,3.103125,16000,1,PCM_16
8398,train,5,1.93525,16000,1,PCM_16
8399,train,0,2.035,16000,1,PCM_16
8400,train,5,3.470125,16000,1,PCM_16
8401,train,3,2.402375,16000,1,PCM_16
8402,test,-1,2.902875,16000,1,PCM_16
8403,test,-1,3.7036875,16000,1,PCM_16
8404,train,0,1.4403125,16000,1,PCM_16
8405,train,4,2.3485,16000,1,PCM_16
8406,test,-1,2.002,16000,1,PCM_16
8407,train,0,1.8685,16000,1,PCM_16
8408,train,0,2.1688125,16000,1,PCM_16
8409,train,2,2.422375,16000,1,PCM_16
8410,train,3,2.969625,16000,1,PCM_16
8411,train,0,3.93725,16000,1,PCM_16
8412,train,5,2.0918125,16000,1,PCM_16
8413,train,5,2.535875,16000,1,PCM_16
8414,train,4,2.7026875,16000,1,PCM_16
8415,train,2,2.5025,16000,1,PCM_16
8416,train,5,2.8361875,16000,1,PCM_16
8417,test,-1,2.535875,16000,1,PCM_16
8418,train,5,2.602625,16000,1,PCM_16
8419,train,5,1.968625,16000,1,PCM_16
8420,train,0,2.6693125,16000,1,PCM_16
8421,train,0,2.2689375,16000,1,PCM_16
8422,test,-1,3.2031875,16000,1,PCM_16
8423,train,3,1.79125,16000,1,PCM_16
8424,test,-1,4.404375,16000,1,PCM_16
8425,train,0,2.8028125,16000,1,PCM_16
8426,train,5,1.968625,16000,1,PCM_16
8427,train,5,2.035375,16000,1,PCM_16
8428,train,5,2.2605625,16000,1,PCM_16
8429,train,4,2.434,16000,1,PCM_16
8430,train,4,3.403375,16000,1,PCM_16
8431,train,2,2.487,16000,1,PCM_16
8432,train,4,2.3356875,16000,1,PCM_16
8433,train,5,2.402375,16000,1,PCM_16
8434,train,4,2.035375,16000,1,PCM_16
8435,train,0,1.8351875,16000,1,PCM_16
8436,train,0,2.035375,16000,1,PCM_16
8437,train,2,2.469125,16000,1,PCM_16
8438,train,0,4.037375,16000,1,PCM_16
8439,train,1,2.469125,16000,1,PCM_16
8440,test,-1,4.004,16000,1,PCM_16
8441,train,0,1.622875,16000,1,PCM_16
8442,train,1,2.002,16000,1,PCM_16
8443,train,2,3.7370625,16000,1,PCM_16
8444,train,0,2.035375,16000,1,PCM_16
8445,train,0,4.004,16000,1,PCM_16
8446,test,-1,2.602625,16000,1,PCM_16
8447,train,3,1.8351875,16000,1,PCM_16
8448,train,1,2.0533125,16000,1,PCM_16
8449,train,0,2.11925,16000,1,PCM_16
8450,train,1,1.987125,16000,1,PCM_16
8451,train,0,4.07075,16000,1,PCM_16
8452,train,4,2.469125,16000,1,PCM_16
8453,train,2,1.7684375,16000,1,PCM_16
8454,test,-1,2.3023125,16000,1,PCM_16
8455,train,2,2.1688125,16000,1,PCM_16
8456,test,-1,3.003,16000,1,PCM_16
8457,train,2,4.1375,16000,1,PCM_16
8458,train,3,2.3356875,16000,1,PCM_16
8459,test,-1,3.5035,16000,1,PCM_16
8460,train,1,2.6359375,16000,1,PCM_16
8461,train,5,2.149875,16000,1,PCM_16
8462,train,1,2.033125,16000,1,PCM_16
8463,train,4,3.7370625,16000,1,PCM_16
8464,train,3,1.8351875,16000,1,PCM_16
8465,test,-1,2.1688125,16000,1,PCM_16
8466,train,4,2.7360625,16000,1,PCM_16
8467,train,0,2.6359375,16000,1,PCM_16
8468,train,1,1.468125,16000,1,PCM_16
8469,train,2,2.477,16000,1,PCM_16
8470,train,4,2.7694375,16000,1,PCM_16
8471,train,4,2.002,16000,1,PCM_16
8472,train,5,2.0434375,16000,1,PCM_16
8473,train,0,2.0508125,16000,1,PCM_16
8474,train,3,1.93525,16000,1,PCM_16
8475,train,2,2.5025,16000,1,PCM_16
8476,train,3,2.5025,16000,1,PCM_16
8477,test,-1,2.035375,16000,1,PCM_16
8478,train,0,2.2755625,16000,1,PCM_16
8479,train,5,2.535875,16000,1,PCM_16
8480,train,1,2.2689375,16000,1,PCM_16
8481,test,-1,2.7360625,16000,1,PCM_16
8482,train,4,2.7360625,16000,1,PCM_16
8483,train,2,2.2444375,16000,1,PCM_16
8484,train,5,2.2445625,16000,1,PCM_16
8485,train,2,2.5025,16000,1,PCM_16
8486,train,3,1.8258125,16000,1,PCM_16
8487,train,4,3.2031875,16000,1,PCM_16
8488,train,2,2.0561875,16000,1,PCM_16
8489,train,1,1.9759375,16000,1,PCM_16
8490,train,0,1.9623125,16000,1,PCM_16
8491,train,3,2.93625,16000,1,PCM_16
8492,test,-1,3.7036875,16000,1,PCM_16
8493,train,4,2.781875,16000,1,PCM_16
8494,train,0,2.1688125,16000,1,PCM_16
8495,train,4,2.6741875,16000,1,PCM_16
8496,train,1,2.3690625,16000,1,PCM_16
8497,train,0,1.6238125,16000,1,PCM_16
8498,train,2,2.3834375,16000,1,PCM_16
8499,train,2,2.5025,16000,1,PCM_16
8500,train,5,1.9495625,16000,1,PCM_16
8501,test,-1,2.2689375,16000,1,PCM_16
8502,test,-1,2.969625,16000,1,PCM_16
8503,train,4,1.7350625,16000,1,PCM_16
8504,train,2,2.402375,16000,1,PCM_16
8505,train,0,2.026875,16000,1,PCM_16
8506,train,4,2.402375,16000,1,PCM_16
8507,train,2,2.2021875,16000,1,PCM_16
8508,train,3,1.779,16000,1,PCM_16
8509,train,3,3.4034375,16000,1,PCM_16
8510,train,4,4.2375625,16000,1,PCM_16
8511,test,-1,1.601625,16000,1,PCM_16
8512,train,3,2.93625,16000,1,PCM_16
8513,train,4,2.257125,16000,1,PCM_16
8514,train,1,2.6359375,16000,1,PCM_16
8515,train,5,2.56925,16000,1,PCM_16
8516,train,1,3.2365625,16000,1,PCM_16
8517,train,4,2.5539375,16000,1,PCM_16
8518,train,1,2.108,16000,1,PCM_16
8519,train,0,4.3710625,16000,1,PCM_16
8520,train,3,2.2826875,16000,1,PCM_16
8521,train,3,1.728625,16000,1,PCM_16
8522,train,1,1.7684375,16000,1,PCM_16
8523,train,5,2.535875,16000,1,PCM_16
8524,train,1,3.06975,16000,1,PCM_16
8525,train,5,2.085125,16000,1,PCM_16
8526,train,3,1.677375,16000,1,PCM_16
8527,train,1,2.7026875,16000,1,PCM_16
8528,train,5,2.102125,16000,1,PCM_16
8529,train,4,2.43575,16000,1,PCM_16
8530,train,3,1.5135625,16000,1,PCM_16
8531,train,0,2.7360625,16000,1,PCM_16
8532,train,3,2.3690625,16000,1,PCM_16
8533,train,5,2.369,16000,1,PCM_16
8534,train,2,2.402375,16000,1,PCM_16
8535,train,4,2.44875,16000,1,PCM_16
8536,train,3,2.2826875,16000,1,PCM_16
8537,train,3,2.369,16000,1,PCM_16
8538,train,4,3.003,16000,1,PCM_16
8539,train,2,3.036375,16000,1,PCM_16
8540,train,2,2.43575,16000,1,PCM_16
8541,train,5,2.1048125,16000,1,PCM_16
8542,train,0,2.002,16000,1,PCM_16
8543,train,3,3.1698125,16000,1,PCM_16
8544,train,2,2.509875,16000,1,PCM_16
8545,train,0,2.7694375,16000,1,PCM_16
8546,train,3,1.3119375,16000,1,PCM_16
8547,test,-1,2.56925,16000,1,PCM_16
8548,train,1,2.06875,16000,1,PCM_16
8549,train,3,2.035375,16000,1,PCM_16
8550,train,1,2.43575,16000,1,PCM_16
8551,test,-1,3.2031875,16000,1,PCM_16
8552,test,-1,2.2021875,16000,1,PCM_16
8553,train,0,3.1698125,16000,1,PCM_16
8554,train,1,2.8695,16000,1,PCM_16
8555,train,3,2.469125,16000,1,PCM_16
8556,train,1,2.2755625,16000,1,PCM_16
8557,train,2,2.969625,16000,1,PCM_16
8558,test,-1,1.968625,16000,1,PCM_16
8559,train,1,1.9063125,16000,1,PCM_16
8560,train,2,3.470125,16000,1,PCM_16
8561,train,3,1.6201875,16000,1,PCM_16
8562,train,4,2.969625,16000,1,PCM_16
8563,train,4,2.47875,16000,1,PCM_16
8564,test,-1,2.602625,16000,1,PCM_16
8565,train,2,2.2689375,16000,1,PCM_16
8566,test,-1,2.6693125,16000,1,PCM_16
8567,train,1,2.020125,16000,1,PCM_16
8568,train,0,2.7360625,16000,1,PCM_16
8569,test,-1,2.1688125,16000,1,PCM_16
8570,train,3,2.7026875,16000,1,PCM_16
8571,train,0,2.93625,16000,1,PCM_16
8572,test,-1,2.402375,16000,1,PCM_16
8573,train,4,3.1364375,16000,1,PCM_16
8574,train,3,2.535875,16000,1,PCM_16
8575,train,2,2.102125,16000,1,PCM_16
8576,test,-1,2.2755625,16000,1,PCM_16
8577,test,-1,3.2365625,16000,1,PCM_16
8578,test,-1,3.06975,16000,1,PCM_16
8579,train,3,1.6644375,16000,1,PCM_16
8580,train,0,4.3710625,16000,1,PCM_16
8581,train,1,3.103125,16000,1,PCM_16
8582,test,-1,2.6693125,16000,1,PCM_16
8583,train,5,3.536875,16000,1,PCM_16
8584,train,5,2.1523125,16000,1,PCM_16
8585,train,4,1.93525,16000,1,PCM_16
8586,train,2,3.3366875,16000,1,PCM_16
8587,test,-1,1.6683125,16000,1,PCM_16
8588,train,1,1.8685,16000,1,PCM_16
8589,train,4,2.3356875,16000,1,PCM_16
8590,train,0,2.6359375,16000,1,PCM_16
8591,train,4,2.1688125,16000,1,PCM_16
8592,train,4,2.714,16000,1,PCM_16
8593,train,2,2.8361875,16000,1,PCM_16
8594,train,3,1.5408125,16000,1,PCM_16
8595,test,-1,2.969625,16000,1,PCM_16
8596,train,4,1.7684375,16000,1,PCM_16
8597,train,1,1.776625,16000,1,PCM_16
8598,test,-1,2.93625,16000,1,PCM_16
8599,test,-1,2.2021875,16000,1,PCM_16
8600,train,1,1.997,16000,1,PCM_16
8601,train,2,2.0265625,16000,1,PCM_16
8602,train,2,2.6536875,16000,1,PCM_16
8603,train,0,1.968625,16000,1,PCM_16
8604,test,-1,2.3356875,16000,1,PCM_16
8605,train,5,2.5025,16000,1,PCM_16
8606,test,-1,2.8028125,16000,1,PCM_16
8607,train,0,2.161625,16000,1,PCM_16
8608,train,1,3.536875,16000,1,PCM_16
8609,train,5,2.2021875,16000,1,PCM_16
8610,train,3,1.497125,16000,1,PCM_16
8611,train,2,2.2231875,16000,1,PCM_16
8612,train,0,2.902875,16000,1,PCM_16
8613,train,0,3.103125,16000,1,PCM_16
8614,train,3,2.7694375,16000,1,PCM_16
8615,train,5,2.035375,16000,1,PCM_16
8616,train,3,2.602625,16000,1,PCM_16
8617,train,0,2.7360625,16000,1,PCM_16
8618,train,1,2.1688125,16000,1,PCM_16
8619,train,1,1.9779375,16000,1,PCM_16
8620,train,2,2.412,16000,1,PCM_16
8621,train,2,2.369,16000,1,PCM_16
8622,train,2,2.7360625,16000,1,PCM_16
8623,train,0,3.2031875,16000,1,PCM_16
8624,train,2,2.602625,16000,1,PCM_16
8625,train,5,1.9381875,16000,1,PCM_16
8626,train,1,1.9064375,16000,1,PCM_16
8627,train,1,2.1688125,16000,1,PCM_16
8628,train,5,1.968625,16000,1,PCM_16
8629,train,0,3.536875,16000,1,PCM_16
8630,train,1,2.469125,16000,1,PCM_16
8631,test,-1,3.603625,16000,1,PCM_16
8632,test,-1,3.4034375,16000,1,PCM_16
8633,test,-1,3.2365625,16000,1,PCM_16
8634,train,4,3.003,16000,1,PCM_16
8635,train,1,2.2021875,16000,1,PCM_16
8636,train,1,2.1354375,16000,1,PCM_16
8637,train,3,3.8038125,16000,1,PCM_16
8638,train,5,1.940875,16000,1,PCM_16
8639,train,2,2.8695,16000,1,PCM_16
8640,train,2,3.8705625,16000,1,PCM_16
8641,train,0,2.969625,16000,1,PCM_16
8642,train,2,2.7360625,16000,1,PCM_16
8643,train,5,2.43575,16000,1,PCM_16
8644,train,0,2.2031875,16000,1,PCM_16
8645,train,0,1.6578125,16000,1,PCM_16
8646,train,0,3.8038125,16000,1,PCM_16
8647,train,1,2.3356875,16000,1,PCM_16
8648,train,3,1.8351875,16000,1,PCM_16
8649,train,3,1.6785625,16000,1,PCM_16
8650,test,-1,2.7026875,16000,1,PCM_16
8651,train,3,1.7350625,16000,1,PCM_16
8652,train,3,1.4033125,16000,1,PCM_16
8653,train,4,2.7491875,16000,1,PCM_16
8654,train,2,3.6703125,16000,1,PCM_16
8655,train,5,3.1364375,16000,1,PCM_16
8656,train,4,2.5105625,16000,1,PCM_16
8657,train,5,1.968625,16000,1,PCM_16
8658,train,0,2.2021875,16000,1,PCM_16
8659,train,1,2.3356875,16000,1,PCM_16
8660,train,5,2.43575,16000,1,PCM_16
8661,train,4,2.507625,16000,1,PCM_16
8662,train,0,2.8361875,16000,1,PCM_16
8663,train,4,2.1688125,16000,1,PCM_16
8664,test,-1,4.037375,16000,1,PCM_16
8665,train,5,2.1425625,16000,1,PCM_16
8666,train,1,2.8028125,16000,1,PCM_16
8667,train,5,2.2689375,16000,1,PCM_16
