path,n_samples
/data/Dataset/train/train/clip_08699.wav,41108
/data/Dataset/test/test/clip_08700.wav,28829
/data/Dataset/train/train/clip_08701.wav,50717
/data/Dataset/train/train/clip_08702.wav,36040
/data/Dataset/train/train/clip_08703.wav,45913
/data/Dataset/test/test/clip_08704.wav,37905
/data/Dataset/train/train/clip_08705.wav,58191
/data/Dataset/train/train/clip_08706.wav,34880
/data/Dataset/test/test/clip_08707.wav,49650
/data/Dataset/train/train/clip_08708.wav,31798
/data/Dataset/train/train/clip_08709.wav,39785
/data/Dataset/train/train/clip_08710.wav,32566
/data/Dataset/train/train/clip_08711.wav,31936
/data/Dataset/train/train/clip_08712.wav,33634
/data/Dataset/train/train/clip_08713.wav,40040
/data/Dataset/train/train/clip_08714.wav,36303
/data/Dataset/test/test/clip_08715.wav,38972
/data/Dataset/train/train/clip_08716.wav,30430
/data/Dataset/train/train/clip_08717.wav,44845
/data/Dataset/test/test/clip_08718.wav,59259
/data/Dataset/train/train/clip_08719.wav,40574
/data/Dataset/test/test/clip_08720.wav,69403
/data/Dataset/test/test/clip_08721.wav,41642
/data/Dataset/test/test/clip_08722.wav,53920
/data/Dataset/train/train/clip_08723.wav,28829
/data/Dataset/train/train/clip_08724.wav,38438
/data/Dataset/train/train/clip_08725.wav,38203
/data/Dataset/train/train/clip_08726.wav,55522
/data/Dataset/train/train/clip_08727.wav,29906
/data/Dataset/test/test/clip_08728.wav,40574
/data/Dataset/train/train/clip_08729.wav,32567
/data/Dataset/train/train/clip_08730.wav,38689
/data/Dataset/test/test/clip_08731.wav,43243
/data/Dataset/train/train/clip_08732.wav,52319
/data/Dataset/train/train/clip_08733.wav,31498
/data/Dataset/train/train/clip_08734.wav,33100
/data/Dataset/train/train/clip_08735.wav,45379
/data/Dataset/train/train/clip_08736.wav,32566
/data/Dataset/train/train/clip_08737.wav,34701
/data/Dataset/test/test/clip_08738.wav,49116
/data/Dataset/train/train/clip_08739.wav,37532
/data/Dataset/train/train/clip_08740.wav,66733
/data/Dataset/test/test/clip_08741.wav,54454
/data/Dataset/train/train/clip_08742.wav,34167
/data/Dataset/train/train/clip_08743.wav,58192
/data/Dataset/train/train/clip_08744.wav,24902
/data/Dataset/train/train/clip_08745.wav,42709
/data/Dataset/train/train/clip_08746.wav,33100
/data/Dataset/train/train/clip_08747.wav,27761
/data/Dataset/test/test/clip_08748.wav,77411
/data/Dataset/test/test/clip_08749.wav,50183
/data/Dataset/train/train/clip_08750.wav,33634
/data/Dataset/test/test/clip_08751.wav,49650
/data/Dataset/train/train/clip_08752.wav,30430
/data/Dataset/train/train/clip_08753.wav,32032
/data/Dataset/train/train/clip_08754.wav,25338
/data/Dataset/train/train/clip_08755.wav,47514
/data/Dataset/train/train/clip_08756.wav,55522
/data/Dataset/train/train/clip_08757.wav,32336
/data/Dataset/test/test/clip_08758.wav,56056
/data/Dataset/train/train/clip_08759.wav,34998
/data/Dataset/train/train/clip_08760.wav,49116
/data/Dataset/train/train/clip_08761.wav,42709
/data/Dataset/test/test/clip_08762.wav,44311
/data/Dataset/train/train/clip_08763.wav,34701
/data/Dataset/train/train/clip_08764.wav,30285
/data/Dataset/train/train/clip_08765.wav,37371
/data/Dataset/test/test/clip_08766.wav,34701
/data/Dataset/test/test/clip_08767.wav,45913
/data/Dataset/test/test/clip_08768.wav,34167
/data/Dataset/train/train/clip_08769.wav,48048
/data/Dataset/train/train/clip_08770.wav,43102
/data/Dataset/train/train/clip_08771.wav,36837
/data/Dataset/train/train/clip_08772.wav,60861
/data/Dataset/train/train/clip_08773.wav,27818
/data/Dataset/train/train/clip_08774.wav,31498
/data/Dataset/train/train/clip_08775.wav,49116
/data/Dataset/train/train/clip_08776.wav,45912
/data/Dataset/train/train/clip_08777.wav,38972
/data/Dataset/train/train/clip_08778.wav,72072
/data/Dataset/train/train/clip_08779.wav,35327
/data/Dataset/test/test/clip_08780.wav,60327
/data/Dataset/train/train/clip_08781.wav,33796
/data/Dataset/test/test/clip_08782.wav,31498
/data/Dataset/train/train/clip_08783.wav,54988
/data/Dataset/train/train/clip_08784.wav,21756
/data/Dataset/train/train/clip_08785.wav,48048
/data/Dataset/train/train/clip_08786.wav,42709
/data/Dataset/train/train/clip_08787.wav,34167
/data/Dataset/train/train/clip_08788.wav,32773
/data/Dataset/train/train/clip_08789.wav,56056
/data/Dataset/train/train/clip_08790.wav,40574
/data/Dataset/train/train/clip_08791.wav,43243
/data/Dataset/train/train/clip_08792.wav,31498
/data/Dataset/train/train/clip_08793.wav,33634
/data/Dataset/train/train/clip_08794.wav,54988
/data/Dataset/test/test/clip_08795.wav,33100
/data/Dataset/train/train/clip_08796.wav,54988
/data/Dataset/train/train/clip_08797.wav,39506
/data/Dataset/train/train/clip_08798.wav,41642
/data/Dataset/train/train/clip_08799.wav,34167
/data/Dataset/train/train/clip_08800.wav,40574
/data/Dataset/test/test/clip_08801.wav,33634
/data/Dataset/train/train/clip_08802.wav,42872
/data/Dataset/train/train/clip_08803.wav,33634
/data/Dataset/train/train/clip_08804.wav,48582
/data/Dataset/train/train/clip_08805.wav,61929
/data/Dataset/train/train/clip_08806.wav,26774
/data/Dataset/train/train/clip_08807.wav,46446
/data/Dataset/train/train/clip_08808.wav,39595
/data/Dataset/train/train/clip_08809.wav,34701
/data/Dataset/train/train/clip_08810.wav,40574
/data/Dataset/test/test/clip_08811.wav,34701
/data/Dataset/train/train/clip_08812.wav,35034
/data/Dataset/train/train/clip_08813.wav,41294
/data/Dataset/train/train/clip_08814.wav,26159
/data/Dataset/test/test/clip_08815.wav,33100
/data/Dataset/train/train/clip_08816.wav,37904
/data/Dataset/train/train/clip_08817.wav,29729
/data/Dataset/train/train/clip_08818.wav,37371
/data/Dataset/train/train/clip_08819.wav,54454
/data/Dataset/train/train/clip_08820.wav,40574
/data/Dataset/train/train/clip_08821.wav,46980
/data/Dataset/train/train/clip_08822.wav,36303
/data/Dataset/train/train/clip_08823.wav,27761
/data/Dataset/train/train/clip_08824.wav,29897
/data/Dataset/train/train/clip_08825.wav,35235
/data/Dataset/test/test/clip_08826.wav,43243
/data/Dataset/train/train/clip_08827.wav,38972
/data/Dataset/train/train/clip_08828.wav,48048
/data/Dataset/train/train/clip_08829.wav,32032
/data/Dataset/test/test/clip_08830.wav,49116
/data/Dataset/train/train/clip_08831.wav,36837
/data/Dataset/test/test/clip_08832.wav,30964
/data/Dataset/train/train/clip_08833.wav,45379
/data/Dataset/test/test/clip_08834.wav,45913
/data/Dataset/test/test/clip_08835.wav,45912
/data/Dataset/train/train/clip_08836.wav,36788
/data/Dataset/test/test/clip_08837.wav,41108
/data/Dataset/test/test/clip_08838.wav,30430
/data/Dataset/train/train/clip_08839.wav,46446
/data/Dataset/train/train/clip_08840.wav,60327
/data/Dataset/test/test/clip_08841.wav,47514
/data/Dataset/test/test/clip_08842.wav,60327
/data/Dataset/train/train/clip_08843.wav,48048
/data/Dataset/train/train/clip_08844.wav,33634
/data/Dataset/test/test/clip_08845.wav,40574
/data/Dataset/train/train/clip_08846.wav,25793
/data/Dataset/train/train/clip_08847.wav,32032
/data/Dataset/train/train/clip_08848.wav,25532
/data/Dataset/train/train/clip_08849.wav,24290
/data/Dataset/train/train/clip_08850.wav,30430
/data/Dataset/train/train/clip_08851.wav,55522
/data/Dataset/train/train/clip_08852.wav,44845
/data/Dataset/train/train/clip_08853.wav,36837
/data/Dataset/train/train/clip_08854.wav,58192
/data/Dataset/train/train/clip_08855.wav,37371
/data/Dataset/test/test/clip_08856.wav,46980
/data/Dataset/train/train/clip_08857.wav,30375
/data/Dataset/train/train/clip_08858.wav,38972
/data/Dataset/train/train/clip_08859.wav,37371
/data/Dataset/train/train/clip_08860.wav,38438
/data/Dataset/train/train/clip_08861.wav,45379
/data/Dataset/train/train/clip_08862.wav,37485
/data/Dataset/train/train/clip_08863.wav,32032
/data/Dataset/train/train/clip_08864.wav,48582
/data/Dataset/train/train/clip_08865.wav,55522
/data/Dataset/train/train/clip_08866.wav,27706
/data/Dataset/train/train/clip_08867.wav,51251
/data/Dataset/train/train/clip_08868.wav,37371
/data/Dataset/train/train/clip_08869.wav,45379
/data/Dataset/train/train/clip_08870.wav,46980
/data/Dataset/train/train/clip_08871.wav,37371
/data/Dataset/train/train/clip_08872.wav,32032
/data/Dataset/train/train/clip_08873.wav,49650
/data/Dataset/test/test/clip_08874.wav,49116
/data/Dataset/train/train/clip_08875.wav,57658
/data/Dataset/train/train/clip_08876.wav,47514
/data/Dataset/train/train/clip_08877.wav,36837
/data/Dataset/train/train/clip_08878.wav,41642
/data/Dataset/train/train/clip_08879.wav,29558
/data/Dataset/train/train/clip_08880.wav,54988
/data/Dataset/train/train/clip_08881.wav,56590
/data/Dataset/train/train/clip_08882.wav,35235
/data/Dataset/train/train/clip_08883.wav,42175
/data/Dataset/test/test/clip_08884.wav,36409
/data/Dataset/train/train/clip_08885.wav,22261
/data/Dataset/train/train/clip_08886.wav,26909
/data/Dataset/train/train/clip_08887.wav,25680
/data/Dataset/train/train/clip_08888.wav,45913
/data/Dataset/train/train/clip_08889.wav,43091
/data/Dataset/test/test/clip_08890.wav,47514
/data/Dataset/train/train/clip_08891.wav,41430
/data/Dataset/train/train/clip_08892.wav,28147
/data/Dataset/train/train/clip_08893.wav,42175
/data/Dataset/train/train/clip_08894.wav,38972
/data/Dataset/train/train/clip_08895.wav,43777
/data/Dataset/train/train/clip_08896.wav,46980
/data/Dataset/test/test/clip_08897.wav,45912
/data/Dataset/test/test/clip_08898.wav,43777
/data/Dataset/test/test/clip_08899.wav,49650
/data/Dataset/train/train/clip_08900.wav,35235
/data/Dataset/train/train/clip_08901.wav,31027
/data/Dataset/train/train/clip_08902.wav,37371
/data/Dataset/train/train/clip_08903.wav,37371
/data/Dataset/train/train/clip_08904.wav,59793
/data/Dataset/train/train/clip_08905.wav,33100
/data/Dataset/train/train/clip_08906.wav,32566
/data/Dataset/test/test/clip_08907.wav,51785
/data/Dataset/train/train/clip_08908.wav,35318
/data/Dataset/train/train/clip_08909.wav,37028
/data/Dataset/train/train/clip_08910.wav,42691
/data/Dataset/train/train/clip_08911.wav,40040
/data/Dataset/train/train/clip_08912.wav,28725
/data/Dataset/train/train/clip_08913.wav,37905
/data/Dataset/train/train/clip_08914.wav,24912
/data/Dataset/train/train/clip_08915.wav,53921
/data/Dataset/train/train/clip_08916.wav,41108
/data/Dataset/train/train/clip_08917.wav,28829
/data/Dataset/train/train/clip_08918.wav,42709
/data/Dataset/train/train/clip_08919.wav,50183
/data/Dataset/train/train/clip_08920.wav,30335
/data/Dataset/train/train/clip_08921.wav,33634
/data/Dataset/train/train/clip_08922.wav,62463
/data/Dataset/train/train/clip_08923.wav,56056
/data/Dataset/train/train/clip_08924.wav,34167
/data/Dataset/train/train/clip_08925.wav,26159
/data/Dataset/train/train/clip_08926.wav,59259
/data/Dataset/train/train/clip_08927.wav,24024
/data/Dataset/test/test/clip_08928.wav,38972
/data/Dataset/test/test/clip_08929.wav,40574
/data/Dataset/test/test/clip_08930.wav,40040
/data/Dataset/train/train/clip_08931.wav,56056
/data/Dataset/train/train/clip_08932.wav,38957
/data/Dataset/train/train/clip_08933.wav,44311
/data/Dataset/train/train/clip_08934.wav,44845
/data/Dataset/train/train/clip_08935.wav,35235
/data/Dataset/train/train/clip_08936.wav,26727
/data/Dataset/test/test/clip_08937.wav,41108
/data/Dataset/train/train/clip_08938.wav,50183
/data/Dataset/train/train/clip_08939.wav,45912
/data/Dataset/train/train/clip_08940.wav,27761
/data/Dataset/train/train/clip_08941.wav,53920
/data/Dataset/train/train/clip_08942.wav,43796
/data/Dataset/train/train/clip_08943.wav,40589
/data/Dataset/test/test/clip_08944.wav,56590
/data/Dataset/train/train/clip_08945.wav,31456
/data/Dataset/train/train/clip_08946.wav,43243
/data/Dataset/train/train/clip_08947.wav,46980
/data/Dataset/train/train/clip_08948.wav,34490
/data/Dataset/train/train/clip_08949.wav,32566
/data/Dataset/test/test/clip_08950.wav,36523
/data/Dataset/train/train/clip_08951.wav,73140
/data/Dataset/train/train/clip_08952.wav,36303
/data/Dataset/train/train/clip_08953.wav,48582
/data/Dataset/train/train/clip_08954.wav,48582
/data/Dataset/train/train/clip_08955.wav,30430
/data/Dataset/test/test/clip_08956.wav,42175
/data/Dataset/train/train/clip_08957.wav,45379
/data/Dataset/train/train/clip_08958.wav,24254
/data/Dataset/train/train/clip_08959.wav,43777
/data/Dataset/train/train/clip_08960.wav,33634
/data/Dataset/train/train/clip_08961.wav,56056
/data/Dataset/train/train/clip_08962.wav,35235
/data/Dataset/train/train/clip_08963.wav,22922
/data/Dataset/train/train/clip_08964.wav,39506
/data/Dataset/train/train/clip_08965.wav,38980
/data/Dataset/test/test/clip_08966.wav,36409
/data/Dataset/train/train/clip_08967.wav,29896
/data/Dataset/train/train/clip_08968.wav,33100
/data/Dataset/train/train/clip_08969.wav,48582
/data/Dataset/train/train/clip_08970.wav,43534
/data/Dataset/train/train/clip_08971.wav,34167
/data/Dataset/train/train/clip_08972.wav,34167
/data/Dataset/train/train/clip_08973.wav,32032
/data/Dataset/train/train/clip_08974.wav,48582
/data/Dataset/test/test/clip_08975.wav,35235
/data/Dataset/train/train/clip_08976.wav,42175
/data/Dataset/train/train/clip_08977.wav,43777
/data/Dataset/train/train/clip_08978.wav,38243
/data/Dataset/train/train/clip_08979.wav,42175
/data/Dataset/train/train/clip_08980.wav,33125
/data/Dataset/train/train/clip_08981.wav,45913
/data/Dataset/train/train/clip_08982.wav,25626
/data/Dataset/train/train/clip_08983.wav,33100
/data/Dataset/train/train/clip_08984.wav,51785
/data/Dataset/train/train/clip_08985.wav,33785
/data/Dataset/train/train/clip_08986.wav,27761
/data/Dataset/train/train/clip_08987.wav,24905
/data/Dataset/train/train/clip_08988.wav,23780
/data/Dataset/test/test/clip_08989.wav,54988
/data/Dataset/train/train/clip_08990.wav,33634
/data/Dataset/train/train/clip_08991.wav,32032
/data/Dataset/train/train/clip_08992.wav,43243
/data/Dataset/train/train/clip_08993.wav,35840
/data/Dataset/train/train/clip_08994.wav,36303
/data/Dataset/train/train/clip_08995.wav,41108
/data/Dataset/train/train/clip_08996.wav,42709
/data/Dataset/train/train/clip_08997.wav,33100
/data/Dataset/test/test/clip_08998.wav,44845
/data/Dataset/train/train/clip_08999.wav,41642
/data/Dataset/train/train/clip_09000.wav,31611
/data/Dataset/train/train/clip_09001.wav,62996
/data/Dataset/train/train/clip_09002.wav,28793
/data/Dataset/test/test/clip_09003.wav,48048
/data/Dataset/train/train/clip_09004.wav,48048
/data/Dataset/train/train/clip_09005.wav,36938
/data/Dataset/train/train/clip_09006.wav,37620
/data/Dataset/train/train/clip_09007.wav,30964
/data/Dataset/train/train/clip_09008.wav,38972
/data/Dataset/train/train/clip_09009.wav,49650
/data/Dataset/train/train/clip_09010.wav,62996
/data/Dataset/train/train/clip_09011.wav,28670
/data/Dataset/train/train/clip_09012.wav,46446
/data/Dataset/train/train/clip_09013.wav,45379
/data/Dataset/test/test/clip_09014.wav,33100
/data/Dataset/train/train/clip_09015.wav,24108
/data/Dataset/train/train/clip_09016.wav,40040
/data/Dataset/train/train/clip_09017.wav,34701
/data/Dataset/train/train/clip_09018.wav,43243
/data/Dataset/train/train/clip_09019.wav,34167
/data/Dataset/train/train/clip_09020.wav,31437
/data/Dataset/test/test/clip_09021.wav,37904
/data/Dataset/train/train/clip_09022.wav,32576
/data/Dataset/train/train/clip_09023.wav,33634
/data/Dataset/train/train/clip_09024.wav,28829
/data/Dataset/train/train/clip_09025.wav,38972
/data/Dataset/train/train/clip_09026.wav,40574
/data/Dataset/train/train/clip_09027.wav,40179
/data/Dataset/train/train/clip_09028.wav,52853
/data/Dataset/test/test/clip_09029.wav,38438
/data/Dataset/train/train/clip_09030.wav,36409
/data/Dataset/train/train/clip_09031.wav,24646
/data/Dataset/train/train/clip_09032.wav,39195
/data/Dataset/train/train/clip_09033.wav,38828
/data/Dataset/train/train/clip_09034.wav,39485
/data/Dataset/train/train/clip_09035.wav,56056
/data/Dataset/train/train/clip_09036.wav,32616
/data/Dataset/train/train/clip_09037.wav,33100
/data/Dataset/test/test/clip_09038.wav,52853
/data/Dataset/test/test/clip_09039.wav,32032
/data/Dataset/train/train/clip_09040.wav,61395
/data/Dataset/train/train/clip_09041.wav,66733
/data/Dataset/train/train/clip_09042.wav,23913
/data/Dataset/train/train/clip_09043.wav,34844
/data/Dataset/train/train/clip_09044.wav,47514
/data/Dataset/train/train/clip_09045.wav,66199
/data/Dataset/train/train/clip_09046.wav,35235
/data/Dataset/train/train/clip_09047.wav,28295
/data/Dataset/train/train/clip_09048.wav,54454
/data/Dataset/train/train/clip_09049.wav,39506
/data/Dataset/train/train/clip_09050.wav,35235
/data/Dataset/train/train/clip_09051.wav,32632
/data/Dataset/train/train/clip_09052.wav,46980
/data/Dataset/train/train/clip_09053.wav,52853
/data/Dataset/train/train/clip_09054.wav,27227
/data/Dataset/train/train/clip_09055.wav,36645
/data/Dataset/train/train/clip_09056.wav,29897
/data/Dataset/train/train/clip_09057.wav,51251
/data/Dataset/test/test/clip_09058.wav,34701
/data/Dataset/train/train/clip_09059.wav,40762
/data/Dataset/train/train/clip_09060.wav,45379
/data/Dataset/train/train/clip_09061.wav,44311
/data/Dataset/test/test/clip_09062.wav,39506
/data/Dataset/train/train/clip_09063.wav,44311
/data/Dataset/train/train/clip_09064.wav,27167
/data/Dataset/train/train/clip_09065.wav,41642
/data/Dataset/train/train/clip_09066.wav,39731
/data/Dataset/train/train/clip_09067.wav,37371
/data/Dataset/train/train/clip_09068.wav,45379
/data/Dataset/train/train/clip_09069.wav,52319
/data/Dataset/train/train/clip_09070.wav,41642
/data/Dataset/train/train/clip_09071.wav,48582
/data/Dataset/train/train/clip_09072.wav,29363
/data/Dataset/train/train/clip_09073.wav,37371
/data/Dataset/train/train/clip_09074.wav,44845
/data/Dataset/train/train/clip_09075.wav,27761
/data/Dataset/train/train/clip_09076.wav,30964
/data/Dataset/train/train/clip_09077.wav,62463
/data/Dataset/train/train/clip_09078.wav,52319
/data/Dataset/train/train/clip_09079.wav,33483
/data/Dataset/train/train/clip_09080.wav,43243
/data/Dataset/train/train/clip_09081.wav,29491
/data/Dataset/train/train/clip_09082.wav,31685
/data/Dataset/train/train/clip_09083.wav,42709
/data/Dataset/train/train/clip_09084.wav,36837
/data/Dataset/train/train/clip_09085.wav,24673
/data/Dataset/train/train/clip_09086.wav,37904
/data/Dataset/train/train/clip_09087.wav,37371
/data/Dataset/test/test/clip_09088.wav,38972
/data/Dataset/train/train/clip_09089.wav,44845
/data/Dataset/train/train/clip_09090.wav,46446
/data/Dataset/train/train/clip_09091.wav,29896
/data/Dataset/train/train/clip_09092.wav,34701
/data/Dataset/test/test/clip_09093.wav,33100
/data/Dataset/train/train/clip_09094.wav,28829
/data/Dataset/train/train/clip_09095.wav,59793
/data/Dataset/train/train/clip_09096.wav,63530
/data/Dataset/train/train/clip_09097.wav,22320
/data/Dataset/train/train/clip_09098.wav,45379
/data/Dataset/train/train/clip_09099.wav,39506
/data/Dataset/train/train/clip_09100.wav,39506
/data/Dataset/train/train/clip_09101.wav,59259
/data/Dataset/train/train/clip_09102.wav,48048
/data/Dataset/train/train/clip_09103.wav,23490
/data/Dataset/test/test/clip_09104.wav,36409
/data/Dataset/train/train/clip_09105.wav,28829
/data/Dataset/train/train/clip_09106.wav,37371
/data/Dataset/test/test/clip_09107.wav,61395
/data/Dataset/test/test/clip_09108.wav,58725
/data/Dataset/train/train/clip_09109.wav,38972
/data/Dataset/train/train/clip_09110.wav,25808
/data/Dataset/train/train/clip_09111.wav,35769
/data/Dataset/train/train/clip_09112.wav,51785
/data/Dataset/train/train/clip_09113.wav,42998
/data/Dataset/train/train/clip_09114.wav,48048
/data/Dataset/train/train/clip_09115.wav,37371
/data/Dataset/train/train/clip_09116.wav,32566
/data/Dataset/train/train/clip_09117.wav,35544
/data/Dataset/train/train/clip_09118.wav,36525
/data/Dataset/train/train/clip_09119.wav,32283
/data/Dataset/test/test/clip_09120.wav,41642
/data/Dataset/train/train/clip_09121.wav,47514
/data/Dataset/train/train/clip_09122.wav,53921
/data/Dataset/train/train/clip_09123.wav,40574
/data/Dataset/test/test/clip_09124.wav,49650
/data/Dataset/test/test/clip_09125.wav,34167
/data/Dataset/train/train/clip_09126.wav,42709
/data/Dataset/train/train/clip_09127.wav,65132
/data/Dataset/train/train/clip_09128.wav,40574
/data/Dataset/train/train/clip_09129.wav,33100
/data/Dataset/train/train/clip_09130.wav,64064
/data/Dataset/test/test/clip_09131.wav,37371
/data/Dataset/test/test/clip_09132.wav,37371
/data/Dataset/test/test/clip_09133.wav,41642
/data/Dataset/train/train/clip_09134.wav,36837
/data/Dataset/train/train/clip_09135.wav,23313
/data/Dataset/train/train/clip_09136.wav,38438
/data/Dataset/train/train/clip_09137.wav,39506
/data/Dataset/train/train/clip_09138.wav,49116
/data/Dataset/train/train/clip_09139.wav,25235
/data/Dataset/train/train/clip_09140.wav,41642
/data/Dataset/test/test/clip_09141.wav,48582
/data/Dataset/test/test/clip_09142.wav,55522
/data/Dataset/train/train/clip_09143.wav,25808
/data/Dataset/train/train/clip_09144.wav,42709
/data/Dataset/train/train/clip_09145.wav,49650
/data/Dataset/test/test/clip_09146.wav,34167
/data/Dataset/train/train/clip_09147.wav,34167
/data/Dataset/train/train/clip_09148.wav,37904
/data/Dataset/train/train/clip_09149.wav,40574
/data/Dataset/train/train/clip_09150.wav,37371
/data/Dataset/test/test/clip_09151.wav,46980
/data/Dataset/train/train/clip_09152.wav,40040
/data/Dataset/train/train/clip_09153.wav,50717
/data/Dataset/train/train/clip_09154.wav,36961
/data/Dataset/test/test/clip_09155.wav,34701
/data/Dataset/test/test/clip_09156.wav,62462
/data/Dataset/train/train/clip_09157.wav,29466
/data/Dataset/train/train/clip_09158.wav,60861
/data/Dataset/train/train/clip_09159.wav,42175
/data/Dataset/train/train/clip_09160.wav,40040
/data/Dataset/train/train/clip_09161.wav,34701
/data/Dataset/test/test/clip_09162.wav,43243
/data/Dataset/train/train/clip_09163.wav,30964
/data/Dataset/train/train/clip_09164.wav,40948
/data/Dataset/train/train/clip_09165.wav,40574
/data/Dataset/train/train/clip_09166.wav,30964
/data/Dataset/train/train/clip_09167.wav,35235
/data/Dataset/train/train/clip_09168.wav,37904
/data/Dataset/train/train/clip_09169.wav,45912
/data/Dataset/test/test/clip_09170.wav,41642
/data/Dataset/train/train/clip_09171.wav,43243
/data/Dataset/test/test/clip_09172.wav,61395
/data/Dataset/train/train/clip_09173.wav,22635
/data/Dataset/test/test/clip_09174.wav,36409
/data/Dataset/train/train/clip_09175.wav,33100
/data/Dataset/train/train/clip_09176.wav,50717
/data/Dataset/train/train/clip_09177.wav,43698
/data/Dataset/train/train/clip_09178.wav,34249
/data/Dataset/train/train/clip_09179.wav,45912
/data/Dataset/train/train/clip_09180.wav,45912
/data/Dataset/train/train/clip_09181.wav,40040
/data/Dataset/train/train/clip_09182.wav,37208
/data/Dataset/train/train/clip_09183.wav,28295
/data/Dataset/train/train/clip_09184.wav,49650
/data/Dataset/train/train/clip_09185.wav,41108
/data/Dataset/train/train/clip_09186.wav,28829
/data/Dataset/train/train/clip_09187.wav,31324
/data/Dataset/train/train/clip_09188.wav,58192
/data/Dataset/train/train/clip_09189.wav,55522
/data/Dataset/train/train/clip_09190.wav,42709
/data/Dataset/test/test/clip_09191.wav,46980
/data/Dataset/train/train/clip_09192.wav,43243
/data/Dataset/train/train/clip_09193.wav,53920
/data/Dataset/train/train/clip_09194.wav,33100
/data/Dataset/test/test/clip_09195.wav,35235
/data/Dataset/train/train/clip_09196.wav,34701
/data/Dataset/test/test/clip_09197.wav,58725
/data/Dataset/train/train/clip_09198.wav,29189
/data/Dataset/train/train/clip_09199.wav,38972
/data/Dataset/train/train/clip_09200.wav,36837
/data/Dataset/train/train/clip_09201.wav,35544
/data/Dataset/train/train/clip_09202.wav,57657
/data/Dataset/train/train/clip_09203.wav,29363
/data/Dataset/test/test/clip_09204.wav,41108
/data/Dataset/test/test/clip_09205.wav,44845
/data/Dataset/train/train/clip_09206.wav,60861
/data/Dataset/train/train/clip_09207.wav,47514
/data/Dataset/train/train/clip_09208.wav,25237
/data/Dataset/train/train/clip_09209.wav,38050
/data/Dataset/train/train/clip_09210.wav,59793
/data/Dataset/test/test/clip_09211.wav,37905
/data/Dataset/train/train/clip_09212.wav,61395
/data/Dataset/train/train/clip_09213.wav,44311
/data/Dataset/train/train/clip_09214.wav,62996
/data/Dataset/train/train/clip_09215.wav,34167
/data/Dataset/train/train/clip_09216.wav,31498
/data/Dataset/test/test/clip_09217.wav,39506
/data/Dataset/train/train/clip_09218.wav,36303
/data/Dataset/train/train/clip_09219.wav,26693
/data/Dataset/train/train/clip_09220.wav,46980
/data/Dataset/test/test/clip_09221.wav,46980
/data/Dataset/train/train/clip_09222.wav,32566
/data/Dataset/train/train/clip_09223.wav,58191
/data/Dataset/train/train/clip_09224.wav,44845
/data/Dataset/test/test/clip_09225.wav,40574
/data/Dataset/test/test/clip_09226.wav,30964
/data/Dataset/train/train/clip_09227.wav,45912
/data/Dataset/test/test/clip_09228.wav,42709
/data/Dataset/train/train/clip_09229.wav,30964
/data/Dataset/train/train/clip_09230.wav,50183
/data/Dataset/test/test/clip_09231.wav,73674
/data/Dataset/train/train/clip_09232.wav,26095
/data/Dataset/train/train/clip_09233.wav,51785
/data/Dataset/train/train/clip_09234.wav,42175
/data/Dataset/train/train/clip_09235.wav,24595
/data/Dataset/train/train/clip_09236.wav,30746
/data/Dataset/train/train/clip_09237.wav,38269
/data/Dataset/test/test/clip_09238.wav,32032
/data/Dataset/train/train/clip_09239.wav,31748
/data/Dataset/train/train/clip_09240.wav,39506
/data/Dataset/train/train/clip_09241.wav,50183
/data/Dataset/train/train/clip_09242.wav,63530
/data/Dataset/test/test/clip_09243.wav,77411
/data/Dataset/train/train/clip_09244.wav,38438
/data/Dataset/train/train/clip_09245.wav,39506
/data/Dataset/train/train/clip_09246.wav,36303
/data/Dataset/train/train/clip_09247.wav,33432
/data/Dataset/train/train/clip_09248.wav,35235
/data/Dataset/train/train/clip_09249.wav,36303
/data/Dataset/train/train/clip_09250.wav,30860
/data/Dataset/train/train/clip_09251.wav,32032
/data/Dataset/train/train/clip_09252.wav,29363
/data/Dataset/test/test/clip_09253.wav,57658
/data/Dataset/test/test/clip_09254.wav,38438
/data/Dataset/train/train/clip_09255.wav,43243
/data/Dataset/test/test/clip_09256.wav,35769
/data/Dataset/test/test/clip_09257.wav,55522
/data/Dataset/test/test/clip_09258.wav,65132
/data/Dataset/train/train/clip_09259.wav,41642
/data/Dataset/train/train/clip_09260.wav,45379
/data/Dataset/test/test/clip_09261.wav,63530
/data/Dataset/test/test/clip_09262.wav,38972
/data/Dataset/train/train/clip_09263.wav,33634
/data/Dataset/train/train/clip_09264.wav,26360
/data/Dataset/train/train/clip_09265.wav,46446
/data/Dataset/train/train/clip_09266.wav,28086
/data/Dataset/train/train/clip_09267.wav,27035
/data/Dataset/train/train/clip_09268.wav,34701
/data/Dataset/train/train/clip_09269.wav,37371
/data/Dataset/train/train/clip_09270.wav,37975
/data/Dataset/train/train/clip_09271.wav,37953
/data/Dataset/train/train/clip_09272.wav,57658
/data/Dataset/test/test/clip_09273.wav,37371
/data/Dataset/train/train/clip_09274.wav,28829
/data/Dataset/train/train/clip_09275.wav,48048
/data/Dataset/train/train/clip_09276.wav,42709
/data/Dataset/train/train/clip_09277.wav,42709
/data/Dataset/train/train/clip_09278.wav,39699
/data/Dataset/train/train/clip_09279.wav,46980
/data/Dataset/train/train/clip_09280.wav,43777
/data/Dataset/train/train/clip_09281.wav,37904
